date,open,high,low,close,volume
2026-01-16,0.67009,0.670955,0.66712,0.668305,
2026-01-18,0.66719,0.669105,0.66684,0.668795,
2026-01-19,0.66879,0.671735,0.667685,0.67094,
2026-01-20,0.670945,0.674725,0.670685,0.673115,
2026-01-21,0.67312,0.677795,0.672765,0.675445,
2026-01-22,0.67545,0.684455,0.67539,0.683955,
2026-01-23,0.68395,0.689905,0.68344,0.689505,
2026-01-25,0.6921,0.69329,0.691005,0.691415,
2026-01-26,0.69142,0.694095,0.690625,0.69137,
2026-01-27,0.691375,0.701615,0.690155,0.699675,
2026-01-28,0.69969,0.704975,0.697705,0.703955,
2026-01-29,0.703945,0.709425,0.69688,0.704755,
2026-01-30,0.70476,0.705305,0.694025,0.6963,
2026-02-01,0.695375,0.695485,0.69209,0.694385,
2026-02-02,0.69439,0.697095,0.690865,0.695765,
2026-02-03,0.69576,0.705045,0.69565,0.702295,
2026-02-04,0.7023,0.704315,0.697165,0.699465,
2026-02-05,0.69947,0.700735,0.691305,0.691595,
2026-02-06,0.691585,0.70249,0.689725,0.70144,
2026-02-08,0.70127,0.703785,0.701135,0.703595,
2026-02-09,0.703585,0.709885,0.701385,0.708365,
2026-02-10,0.70837,0.709065,0.706455,0.707365,
2026-02-11,0.707375,0.714325,0.707195,0.71247,
2026-02-12,0.71246,0.714745,0.707595,0.70882,
2026-02-13,0.708805,0.709755,0.70449,0.70728,
2026-02-15,0.70644,0.707255,0.706,0.70716,
2026-02-16,0.707165,0.709675,0.706735,0.707265,
2026-02-17,0.70726,0.709015,0.70283,0.7082,
2026-02-18,0.708195,0.70848,0.70351,0.7043,
2026-02-19,0.704295,0.70803,0.702425,0.705575,
2026-02-20,0.70558,0.709465,0.70155,0.70831,
2026-02-22,0.70825,0.71121,0.707915,0.7112,
2026-02-23,0.71119,0.71119,0.70486,0.70599,
2026-02-24,0.705995,0.70738,0.702685,0.70586,
2026-02-25,0.705855,0.712625,0.705715,0.71201,
2026-02-26,0.71202,0.71366,0.706715,0.71026,
2026-02-27,0.710255,0.71322,0.708665,0.71163,
2026-03-01,0.7047,0.70864,0.70451,0.70562,
2026-03-02,0.70561,0.71169,0.70451,0.710265,
2026-03-03,0.71027,0.71229,0.69444,0.7039,
2026-03-04,0.70391,0.70835,0.69849,0.707565,
2026-03-05,0.70756,0.70894,0.69739,0.70094,
2026-03-06,0.70095,0.70475,0.6977,0.702935,
2026-03-08,0.698605,0.69988,0.696365,0.69689,
2026-03-09,0.69688,0.70826,0.69564,0.7068,
2026-03-10,0.706775,0.71685,0.70535,0.711945,
2026-03-11,0.71195,0.718745,0.71166,0.71291,
2026-03-12,0.712915,0.7161,0.70716,0.70762,
2026-03-13,0.70761,0.70924,0.698,0.69809,
2026-03-15,0.69933,0.70067,0.6986,0.7005,
2026-03-16,0.70049,0.70827,0.69969,0.70672,
2026-03-17,0.70673,0.71184,0.70494,0.71087,
2026-03-18,0.71088,0.71234,0.70187,0.70295,
2026-03-19,0.70293,0.7109,0.69999,0.70802,
2026-03-20,0.70801,0.70973,0.70053,0.70219,
2026-03-22,0.69979,0.70135,0.69954,0.70102,
2026-03-23,0.70104,0.70626,0.69108,0.70085,
2026-03-24,0.70082,0.7015,0.69386,0.69949,
2026-03-25,0.69948,0.70039,0.69394,0.69428,
2026-03-26,0.69427,0.69571,0.68757,0.68864,
2026-03-27,0.68865,0.69123,0.68644,0.68743,
2026-03-29,0.68673,0.68699,0.68463,0.68506,
2026-03-30,0.68508,0.68743,0.68335,0.68455,
2026-03-31,0.68454,0.69215,0.68342,0.69204,
2026-04-01,0.69202,0.69638,0.68998,0.69233,
2026-04-02,0.69234,0.69409,0.68599,0.69111,
2026-04-03,0.69112,0.6916,0.68843,0.68903,
2026-04-05,0.68864,0.6891,0.68764,0.68852,
2026-04-06,0.68851,0.69381,0.68847,0.69165,
2026-04-07,0.69162,0.70776,0.68986,0.70766,
2026-04-08,0.70767,0.70848,0.70287,0.7039,
2026-04-09,0.70391,0.70949,0.70222,0.70752,
2026-04-10,0.70753,0.70938,0.70537,0.70614,
2026-04-12,0.70096,0.70223,0.70035,0.70196,
2026-04-13,0.70199,0.71027,0.70167,0.70991,
2026-04-14,0.70992,0.7148,0.70774,0.7129,
2026-04-15,0.71287,0.71778,0.71223,0.71756,
2026-04-16,0.71757,0.71973,0.71522,0.71588,
2026-04-17,0.71587,0.72218,0.71541,0.71679,
2026-04-19,0.71271,0.71448,0.71167,0.71349,
2026-04-20,0.7135,0.71828,0.71322,0.71739,
2026-04-21,0.7174,0.71859,0.71302,0.71559,
2026-04-22,0.7156,0.71763,0.71465,0.71578,
2026-04-23,0.71579,0.71669,0.71112,0.71293,
2026-04-24,0.71294,0.71554,0.71148,0.71493,
2026-04-26,0.71327,0.71481,0.71325,0.71425,
2026-04-27,0.71427,0.72,0.71427,0.71906,
2026-04-28,0.71907,0.71949,0.7151,0.7187,
2026-04-29,0.71871,0.71898,0.71016,0.71281,
2026-04-30,0.71283,0.7205,0.71102,0.72007,
2026-05-01,0.72008,0.72279,0.71836,0.7203,
2026-05-03,0.72185,0.72205,0.7209,0.72096,
2026-05-04,0.72095,0.72175,0.71536,0.71672,
2026-05-05,0.71673,0.72084,0.7136,0.72033,
2026-05-06,0.72034,0.72425,0.72023,0.72329,
2026-05-07,0.72353,0.72643,0.72012,0.72079,
2026-05-08,0.72103,0.72493,0.72015,0.72474,
2026-05-10,0.72262,0.72384,0.72184,0.72344,
2026-05-11,0.72345,0.72597,0.72254,0.7246,
2026-05-12,0.72459,0.72459,0.72089,0.72374,
2026-05-13,0.72373,0.72718,0.72307,0.72542,
2026-05-14,0.72543,0.72644,0.72135,0.72141,
2026-05-15,0.7214,0.72184,0.71399,0.71471,
2026-05-17,0.71486,0.71562,0.71278,0.71298,
2026-05-18,0.71301,0.71844,0.71187,0.71704,
2026-05-19,0.71705,0.71728,0.70797,0.71042,
2026-05-20,0.7104,0.71743,0.70871,0.71495,
2026-05-21,0.71496,0.71687,0.71,0.7148,
2026-05-22,0.71481,0.71481,0.71167,0.71273,
2026-05-24,0.71544,0.71619,0.71537,0.715705,
2026-05-25,0.715695,0.71821,0.715215,0.71682,
2026-05-26,0.716825,0.71765,0.71553,0.717075,
2026-05-27,0.71707,0.71797,0.71238,0.71328,
2026-05-28,0.713275,0.716985,0.70978,0.71632,
2026-05-29,0.716325,0.720065,0.714925,0.718385,
2026-05-31,0.718385,0.718395,0.71695,0.718015,
2026-06-01,0.71802,0.719025,0.713465,0.71644,
2026-06-02,0.716445,0.718805,0.71528,0.71732,
2026-06-03,0.717315,0.718195,0.71267,0.713405,
2026-06-04,0.713395,0.71491,0.71225,0.713075,
2026-06-05,0.713085,0.7144,0.70376,0.704165,
2026-06-07,0.704165,0.704345,0.701895,0.704265,
2026-06-08,0.70426,0.707835,0.70345,0.703905,
2026-06-09,0.7039,0.707055,0.70052,0.702425,
2026-06-10,0.70241,0.70374,0.69873,0.699385,
2026-06-11,0.69939,0.705525,0.69789,0.704755,
2026-06-12,0.704745,0.706,0.70212,0.704585,
2026-06-14,0.704585,0.70884,0.703965,0.707485,
2026-06-15,0.70748,0.70885,0.70644,0.70716,
2026-06-16,0.707155,0.707985,0.704205,0.70652,
2026-06-17,0.706525,0.707545,0.699515,0.70183,
2026-06-18,0.701835,0.704165,0.7001,0.701265,
2026-06-19,0.701255,0.702425,0.69894,0.70139,
2026-06-21,0.70139,0.70139,0.70139,0.70139,
2026-06-22,0.70024,0.70193,0.700195,0.70031,
2026-06-23,0.69943,0.69943,0.697915,0.698145,
